[2026-06-07T02:17:48.403Z] GET https://www.basketball-reference.com/teams/SAS/2026.html → pending (?ms, ?B)
[2026-06-07T02:19:20.361Z] GET https://loadus.exelator.com/getid?p=1480&g=1&j=0&asid=P07264C85-15CD-4A80-8E56-B5BFA6D93296 → 302 (265ms, ?B)
[2026-06-07T02:19:20.626Z] GET https://load77.exelator.com/pixel.gif → pending (?ms, ?B)
[2026-06-07T02:19:22.647Z] GET https://www.nba.com/stats/team/1610612759/advanced?SeasonType=Regular+Season → pending (?ms, ?B)
[2026-06-07T02:19:22.647Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/perf?tvi48=28907&tvi50=30819&route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl → pending (?ms, ?B)
[2026-06-07T02:19:22.647Z] GET https://secure-sdk.imrworldwide.com/cgi-bin/gn?prd=dcr&ci=us-600140&ch=us-600140_b01_nba_S&asn=nba&fp_id=bvjx3iby8ivz36wlzzvtmisuy8rbt1780798683&fp_cr_tm=1780798683802&fp_acc_tm=1780798699973&fp_emm_tm=1780798699977&ve_id=&sessionId=aeux7t19fxr96nkq4oys8pdc1cae61780798748&prv=1&c6=vc,b01&ca=NA&c13=asid,P07264C85-15CD-4A80-8E56-B5BFA6D93296&c32=segA,stats&c33=segB,NA&c34=segC,stats&c15=apn,&sup=1&segment2=&segment1=&forward=0&plugv=&playerv=&ad=0&cr=D&c9=devid,&enc=true&c1=nuid,1t7q7zn6sluerrezaryzzdwff9qa01780798683&at=timer&rt=text&c16=sdkv,bj.6.0.0&c27=cln,12&crs=&lat=&lon=&c29=plid,1780798748758816&c30=bldv,6.0.0.748&st=dcr&c7=osgrp,&c8=devgrp,&c10=plt,&c40=adbid,&c14=osver,NA&c26=dmap,1&dd=&hrd=&wkd=&c35=adrsid,&c36=cref1,&c37=cref2,&c11=agg,1&c12=apv,&c51=adl,0&c52=noad,0&pc=NA&c53=fef,n&c54=oad,&c55=cref3,&c57=adldf,2&ai=espn_nba_stats&c3=st,c&c64=starttm,1780798750&adid=espn_nba_stats&c58=isLive,false&c59=sesid,&c61=createtm,1780798761&c63=pipMode,&uoo=&c68=bndlid,&nodeTM=&logTM=&c73=phtype,&c74=dvcnm,&c76=adbsnid,&c44=progen,&davty=2&si=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fsan-antonio-spurs%2Fseasontype%2F2&c66=mediaurl,&sdd=&c62=sendTime,1780798761&rnd=142794 → 200 (87ms, ?B)
[2026-06-07T02:19:22.647Z] POST https://browser-intake-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pubd83c3b581e016b93e0fe432a8bdf3a38&dd-evp-origin-version=6.25.4&dd-evp-origin=browser&dd-request-id=bd0dcf14-a833-45e7-b110-91d78ea6ad5e&batch_time=1780798762646&_dd.api=beacon → pending (?ms, ?B)
[2026-06-07T02:19:23.317Z] GET https://pagead2.googlesyndication.com/pagead/gen_204?id=av-js&type=fle-fetch-later2 → pending (?ms, ?B)
[2026-06-07T02:21:36.780Z] GET https://www.espn.com/nba/team/stats/_/name/sa/season/2026/seasontype/2 → pending (?ms, ?B)
[2026-06-07T02:21:37.071Z] GET https://dcf.espn.com/TWDC-DTCI/prod/Bootstrap.js → 200 (210ms, 676624B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/fusion-a01cce68.css → 200 (1ms, 642726B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/6185-d8af0775.css → 200 (4ms, 95361B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/espnfitt-aac59152.css → 200 (4ms, 306945B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/394-f8f14c08.css → 200 (5ms, 14830B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/1825-bae7d0ed.css → 200 (5ms, 4318B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/3479-14ceef13.css → 200 (5ms, 14714B)
[2026-06-07T02:21:37.071Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/css/team.stats-142b92ad.css → 200 (5ms, 16182B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_Publico/PublicoBannerExtraboldWeb.woff2 → 200 (709ms, 43297B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansBlack.woff2 → 200 (712ms, 16088B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_BentonSansCond/BentonSansCondBold.woff2 → 200 (709ms, 14728B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_PlayoffProCond/PlayoffProCondBold.woff2 → 200 (712ms, 15324B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_PlayoffProCond/PlayoffProCondBlack.woff2 → 200 (708ms, 15320B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansBold.woff2 → 200 (19ms, 25008B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansMedium.woff2 → 200 (712ms, 26068B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansRegular.woff2 → 200 (713ms, 24448B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteDisplay-CondensedHeavy-Web.woff2 → 200 (712ms, 28876B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteText-Regular-Web.woff2 → 200 (712ms, 29444B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteTextCondensed-Regular-Web.woff2 → 200 (709ms, 29972B)
[2026-06-07T02:21:37.072Z] GET https://a.espncdn.com/fonts/_Ignite/ESPNIgniteTextCondensed-Bold-Web.woff2 → 200 (19ms, 31048B)
[2026-06-07T02:21:37.072Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/runtime-5b7306cd.js → 200 (248ms, 5335B)
[2026-06-07T02:21:37.072Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/dmp-sdk-cbf49318.js → 200 (267ms, 2948838B)
[2026-06-07T02:21:37.072Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/6185-08c0f755.js → 200 (267ms, 2053068B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/1609-dac15037.js → 200 (246ms, 10598B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/9264-d288023b.js → 200 (246ms, 15293B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/394-c019a863.js → 200 (246ms, 20707B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/3866-debef506.js → 200 (247ms, 369B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/1765-53c8f25a.js → 200 (246ms, 5825B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/149-d38c33d6.js → 200 (247ms, 9284B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/6845-f9662716.js → 200 (247ms, 8499B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/1029-124f7f39.js → 200 (247ms, 12128B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/9195-ac79fa8d.js → 200 (248ms, 25611B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/6746-79f4cb5e.js → 200 (248ms, 6118B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/821-0e469e43.js → 200 (248ms, 6131B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/2553-30c398b3.js → 200 (248ms, 9780B)
[2026-06-07T02:21:37.076Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/4714-ce84554c.js → 200 (249ms, 9416B)
[2026-06-07T02:21:37.165Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/_manifest.js → 200 (160ms, ?B)
[2026-06-07T02:21:37.165Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espn-en-0193295f.js → 200 (160ms, ?B)
[2026-06-07T02:21:37.165Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espnfitt-4be98d9b.js → 200 (162ms, ?B)
[2026-06-07T02:21:37.165Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/team.stats-b132d699.js → 200 (160ms, ?B)
[2026-06-07T02:21:37.320Z] GET https://www.datadoghq-browser-agent.com/us1/v5/datadog-rum.js → pending (?ms, ?B)
[2026-06-07T02:21:37.320Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/_manifest.js → 200 (1ms, 47737B)
[2026-06-07T02:21:37.320Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espn-en-0193295f.js → 200 (1ms, 208120B)
[2026-06-07T02:21:37.320Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/espnfitt-4be98d9b.js → 200 (1ms, 591854B)
[2026-06-07T02:21:37.320Z] GET https://cdn1.espn.net/fitt/43919cae0e28-release-06-02-2026.2.0.4833/client/espnfitt/team.stats-b132d699.js → 200 (1ms, 44717B)
[2026-06-07T02:21:37.531Z] GET https://secure.espncdn.com/redesign/assets/img/logos/logo-espn-82x20.png → 200 (?ms, 571B)
[2026-06-07T02:21:37.531Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansMedium-i18n-support.woff2 → 200 (253ms, 40644B)
[2026-06-07T02:21:37.531Z] GET https://a.espncdn.com/fonts/_BentonSans/BentonSansRegular-i18n-support.woff2 → 200 (253ms, 39924B)
[2026-06-07T02:21:37.531Z] GET https://pcs.bamgrid.com/v1/espn?namespaces=web&brand=google&platform=chrome → 200 (150ms, 575B)
[2026-06-07T02:21:37.611Z] GET https://cdn.registerdisney.go.com/v4/OneID.js → 200 (70ms, 475420B)
[2026-06-07T02:21:37.611Z] GET https://client-sdk-configs.bamgrid.com/bam-sdk/v7.0/espn-a9b93989/browser/v35.2/macosx/chrome/prod.json → 200 (70ms, 84218B)
[2026-06-07T02:21:37.687Z] GET https://pcs.bamgrid.com/v1/espn?namespaces=hive-dmp → 200 (66ms, 319B)
[2026-06-07T02:21:37.691Z] POST https://espn.api.edge.bamgrid.com/graph/v1/device/graphql → pending (?ms, ?B)
[2026-06-07T02:21:37.718Z] GET https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sa.png&h=200&w=200 → 200 (1ms, 11817B)
[2026-06-07T02:21:37.718Z] GET https://a.espncdn.com/combiner/i?img=/i/teamlogos/nba/500/sa.png&scale=crop&cquality=40&location=origin&w=64&h=64 → 200 (1ms, 2968B)
[2026-06-07T02:21:37.718Z] GET https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5104157.png&h=96&w=96&scale=crop → 200 (2ms, 12449B)
[2026-06-07T02:21:37.718Z] GET https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4845367.png&h=96&w=96&scale=crop → 200 (2ms, 13457B)
[2026-06-07T02:21:37.719Z] GET https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066259.png&h=96&w=96&scale=crop → pending (?ms, ?B)
[2026-06-07T02:21:37.731Z] GET https://a.espncdn.com/redesign/assets/img/logos/espn-404@2x.png → 200 (?ms, 2266B)
[2026-06-07T02:21:37.731Z] GET https://a.espncdn.com/assets/icons/appTile.svg → 200 (?ms, 577B)
[2026-06-07T02:21:37.731Z] GET https://a.espncdn.com/assets/icons/fantasy-white.svg → pending (?ms, ?B)
[2026-06-07T02:21:37.753Z] GET https://hiveplayer-static.bamgrid.com/artifacts/hive/playback-service/26.5.0-esmeralda/all_browser_es5/playback-service.js → 200 (7ms, 860503B)
[2026-06-07T02:21:37.767Z] GET https://pcs.bamgrid.com/v1/espn?brand=google&platform=chrome&os=macos&namespaces=hive-dmp,ads,pqm → 200 (115ms, ?B)
[2026-06-07T02:21:37.789Z] GET https://cdn.registerdisney.go.com/v4/bundle/web/ESPN-ONESITE.WEB/en-US?cssOverride=https%3A%2F%2Fsecure.espncdn.com%2Fcombiner%2Fc%3Fcss%3Ddisneyid%2Fcorev4.css&logLevel=INFO → 200 (?ms, ?B)
[2026-06-07T02:21:37.789Z] GET https://www.espn.com/login/responder/v4/index.html?clientId=ESPN-ONESITE.WEB&environment=PROD → 200 (3ms, 127B)
[2026-06-07T02:21:37.795Z] GET https://cdn.registerdisney.go.com/v4/responder.js → 200 (3ms, 8348B)
[2026-06-07T02:21:37.904Z] GET https://cdn.registerdisney.go.com/v4/asset/bundler/ESPN/v4/images/v2/espn-red-logo.svg → 200 (?ms, ?B)
[2026-06-07T02:21:37.904Z] GET https://www.google.com/recaptcha/enterprise.js?onload=grecaptcha1780798897895&render=6LciB_gZAAAAAA_mwJ4G0XZ0BXWvLTt67V7YizXx&hl=en → pending (?ms, ?B)
[2026-06-07T02:21:37.904Z] GET https://cdn.registerdisney.go.com/v4/asset/images/svgs/myDisneyDark.svg → 200 (?ms, ?B)
[2026-06-07T02:21:37.904Z] GET https://fonts.gstatic.com/s/notosans/v27/o-0IIpQlx3QUlC5A4PNr5TRASf6M7Q.woff2 → 200 (?ms, ?B)
[2026-06-07T02:21:37.973Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__en.js → 200 (14ms, 894957B)
[2026-06-07T02:21:38.018Z] GET https://www.google.com/recaptcha/enterprise/anchor?ar=1&k=6LciB_gZAAAAAA_mwJ4G0XZ0BXWvLTt67V7YizXx&co=aHR0cHM6Ly9jZG4ucmVnaXN0ZXJkaXNuZXkuZ28uY29tOjQ0Mw..&hl=en&v=ne1iDVwClkE7nKD3uA9Vqsvl&size=invisible&anchor-ms=20000&execute-ms=30000&cb=8xjobzdvge3u → 200 (88ms, 54724B)
[2026-06-07T02:21:38.108Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/styles__ltr.css → 200 (?ms, 82857B)
[2026-06-07T02:21:38.108Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__en.js → 200 (13ms, 894957B)
[2026-06-07T02:21:38.163Z] GET https://www.google.com/recaptcha/enterprise/webworker.js?hl=en&v=ne1iDVwClkE7nKD3uA9Vqsvl → 200 (7ms, 102B)
[2026-06-07T02:21:38.167Z] GET https://www.gstatic.com/recaptcha/api2/logo_48.png → 200 (1ms, 2228B)
[2026-06-07T02:21:38.167Z] GET https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (1ms, 34668B)
[2026-06-07T02:21:38.170Z] GET https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__en.js → 200 (42ms, 894957B)
[2026-06-07T02:21:38.361Z] GET https://cdn.taboola.com/libtrc/espn-network/loader.js → 200 (13ms, 1278728B)
[2026-06-07T02:21:38.361Z] GET https://secure.espncdn.com/connected-devices/espn-watchsdk-js/4.6.8/dist/espn-watchsdk-web-umd.min.js → 200 (4ms, 354702B)
[2026-06-07T02:21:38.368Z] GET https://a.espncdn.com/connected-devices/app-configurations/espn-js-sdk-web-2.0.config.json → 200 (214ms, 3104B)
[2026-06-07T02:21:38.368Z] GET https://entitlement.auth.adobe.com/entitlement/v4/AccessEnabler.js → 200 (5ms, 131981B)
[2026-06-07T02:21:38.368Z] GET https://broadband.espn.com/espn3/auth/watchespn/user?partner=watchespn&platform=web → pending (?ms, ?B)
[2026-06-07T02:21:38.375Z] GET https://sp.auth.adobe.com/entitlement/v4/AccessEnablerProxy.html?9f61ce3349740cda7528 → 200 (1ms, 235B)
[2026-06-07T02:21:38.395Z] GET https://sp.auth.adobe.com/entitlement/v4/AccessEnablerProxy.js → 200 (?ms, 6012B)
[2026-06-07T02:21:38.405Z] GET https://cdn.taboola.com/libtrc/tr5?abgroup=trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl&pub=espn-network → 200 (4ms, 3B)
[2026-06-07T02:21:38.409Z] GET https://gum.criteo.com/sync?c=72&r=2&j=TRC.getRTUS → 200 (1ms, 139B)
[2026-06-07T02:21:38.411Z] GET https://sp.auth.adobe.com/adobe-services/config/ESPN → 200 (234ms, 240710B)
[2026-06-07T02:21:38.574Z] GET https://site.web.api.espn.com/apis/personalized/v2/scoreboard/header?sport=basketball&league=nba&region=us&lang=en&contentorigin=espn&configuration=STREAM_MENU&platform=web&features=sfb-all%2Ccutl&buyWindow=1m&showAirings=buy%2Clive%2Creplay&showZipLookup=true&tz=America%2FNew_York&postalCode=100000&playabilitySource=playbackId → pending (?ms, ?B)
[2026-06-07T02:21:38.918Z] GET https://pm-widget.taboola.com/espn-network/load.js → 200 (?ms, ?B)
[2026-06-07T02:21:38.918Z] POST https://trc.taboola.com/espnnetwork-espn/trc/3/json?llvl=2&tim=10%3A21%3A38.914&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl&pubit=n&t=1&data=%7B%22id%22%3A%2223033%22%2C%22sd%22%3A%22v2_2fa71d9e273704cdb260075ada07af38_f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58_1780798680_1780798748_CNawjgYQwqhJGJXtgf_pMyADKAEwMDjK_QdA9qAQSNru1gNQ4cIJWABgAGjc6tGZ9I2O2UJwAYABAIgBAJABAA%22%2C%22ui%22%3A%22f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58%22%2C%22ii%22%3A%22%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%22%2C%22it%22%3A%22other%22%2C%22vi%22%3A1780798898914%2C%22cv%22%3A%2220260604-9-RELEASE%22%2C%22uiv%22%3A%22default%22%2C%22u%22%3A%22https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%22%2C%22qs%22%3A%22%22%2C%22bv%22%3A%220%22%2C%22btv%22%3A%220%22%2C%22ul%22%3A%5B%22en-US%22%5D%2C%22cos%22%3A%224g%22%2C%22e%22%3A%22https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fsan-antonio-spurs%2Fseasontype%2F2%22%2C%22bu%22%3A%22https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%22%2C%22vpi%22%3A%22%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%22%2C%22bad%22%3A-1%2C%22sw%22%3A1280%2C%22sh%22%3A720%2C%22bw%22%3A1280%2C%22bh%22%3A720%2C%22dw%22%3A1280%2C%22dh%22%3A2485%2C%22sde%22%3A%221.000%22%2C%22lt%22%3A%22default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl%22%2C%22nsid%22%3A%22espn-network%22%2C%22r%22%3A%5B%7B%22li%22%3A%22rbox-o2m%22%2C%22uip%22%3A%22below%20content%20-%20dead%20end%20-%20nba%22%2C%22orig_uip%22%3A%22below%20content%20-%20dead%20end%20-%20nba%22%2C%22s%22%3A3%2C%22uim%22%3A%22thumbnails-a%3Apub%3Despn-network%3Aabp%3D0%22%2C%22cd%22%3A2292.19%2C%22mw%22%3A1220%7D%5D%2C%22pev%22%3A%2231150%22%2C%22rtui%22%3A%22paqQSl9HbHdLZUl1eUg4bjN1SnZmaDZ0JTJCWE96cjhiZUJaS0xhclk5ZjZobVdZdkNmVkVnM1BKVnJSb3k2RFUlMkJyak1iQw%22%2C%22uad%22%3A%7B%22mobile%22%3Afalse%2C%22model%22%3A%22%22%2C%22platform%22%3A%22macOS%22%2C%22platformVersion%22%3A%2226.5.1%22%2C%22uaFullVersion%22%3A%22145.0.7632.6%22%7D%2C%22cacheKey%22%3A%22other%3D%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%2Cbelow%20content%20-%20dead%20end%20-%20nba%3Dthumbnails-a%3Apub%3Despn-network%3Aabp%3D0%22%2C%22_cn%22%3A%22tions_1%22%2C%22lbt%22%3A1780584001285%2C%22uifp%22%3A%22f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58%22%2C%22wc%22%3Atrue%7D → pending (?ms, ?B)
[2026-06-07T02:21:38.920Z] GET https://pm-widget.taboola.com/espn-network/pmk-20220605.9.js → 200 (1ms, 85778B)
[2026-06-07T02:21:38.996Z] GET https://dcf.espn.com/TWDC-DTCI/prod/serverComponent.php?namespace=Bootstrapper&staticJsPath=/TWDC-DTCI/prod/code/&ClientID=2750&PageID=https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%3Fcds%3Dn%26country%3Dcn%26region%3Dunknown%26gpc%3Dxx%26shouldFire%3Dy%26nAsyncNgeo%3Dn%26portal%3Dsports%26site%3Despn%26siteRegion%3D%26realHost%3Dwww.espn.com%26kpTlium%3Dn%26eventStep%3Dnon-ecom&custDomain=dcf.espn.com → 200 (249ms, 1244B)
[2026-06-07T02:21:39.210Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/2/debug?type=warn&msg=adgb%20-%20not%20initialized.&lt=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl&tvi48=28907&tvi50=30819&tim=10%3A21%3A39.209&id=82085&cv=20260604-9-RELEASE&llvl=2 → pending (?ms, ?B)
[2026-06-07T02:21:39.210Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/abtests?route=TY%3ATY%3AV&lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl&tvi48=28907&tvi50=30819&ri=c3479670ab16034bf4e3098534808f89&sd=v2_2fa71d9e273704cdb260075ada07af38_f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58_1780798680_1780798899_CNawjgYQwqhJGOKFi__pMyAEKAEwMDjK_QdA9qAQSNru1gNQ4cIJWABgAGjc6tGZ9I2O2UJwAYABAIgBAJABAA&ui=f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58&pi=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2&wi=8290507959129595579&pt=other&vi=1780798898914&tim=10%3A21%3A39.210&id=13140&llvl=2&cv=20260604-9-RELEASE&d=%7B%22abTestsEventType%22%3A%22simple%22%2C%22name%22%3A%22traffic-type%22%2C%22type%22%3A%22default%22%2C%22eventTime%22%3A1780798899210%7D → pending (?ms, ?B)
[2026-06-07T02:21:39.211Z] POST https://ty-trc-events.taboola.com/espnnetwork-espn/log/3/social?lti=default-trecs-3288-fix-served-sizes-reporting-on-explore-more-display-items_ctrl&ri=c3479670ab16034bf4e3098534808f89&sd=v2_2fa71d9e273704cdb260075ada07af38_f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58_1780798680_1780798899_CNawjgYQwqhJGOKFi__pMyAEKAEwMDjK_QdA9qAQSNru1gNQ4cIJWABgAGjc6tGZ9I2O2UJwAYABAIgBAJABAA&ui=f0100220-852a-412b-88a3-f1a27398fd2e-tuct111e5a58&pi=%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2&wi=8290507959129595579&pt=other&vi=1780798898914&st=social-available&d=%7B%22data%22%3A%5B%7B%22i%22%3A%22ctx%22%2C%22ism%22%3Afalse%2C%22srx%22%3A1280%2C%22sry%22%3A720%2C%22pd%22%3Anull%2C%22tpl%22%3A%22%22%2C%22url%22%3A%22https%3A%2F%2Fwww.espn.com%2Fnba%2Fteam%2Fstats%2F_%2Fname%2Fsa%2Fseason%2F2026%2Fseasontype%2F2%22%2C%22rref%22%3A%22%22%2C%22sref%22%3A%22%22%2C%22hdl%22%3A%22San%20Antonio%20Spurs%202025-26%20NBA%20Regular%20Season%20Stats%20-%20ESPN%22%2C%22sec%22%3A%22nba%22%2C%22aut%22%3A%5B%5D%2C%22img%22%3A%22https%3A%2F%2Fa.espncdn.com%2Fcombiner%2Fi%3Fimg%3D%2Fi%2Fteamlogos%2Fnba%2F500%2Fsa.png%22%2C%22v%22%3A15%2C%22pw%22%3Afalse%7D%5D%7D → pending (?ms, ?B)
[2026-06-07T02:21:39.233Z] GET https://images.taboola.com/taboola/image/fetch/f_jpg%2Cq_auto%2Ch_256%2Cw_460%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/https%3A//cdn.taboola.com/libtrc/static/thumbnails/d94882679da0cb0fe29465c742a947b4.jpg → 200 (1ms, 18362B)
[2026-06-07T02:21:39.233Z] GET https://images.taboola.com/taboola/image/fetch/f_jpg%2Cq_auto%2Ch_256%2Cw_460%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/https%3A//cdn.taboola.com/libtrc/static/thumbnails/5058cf7ffc41dff5e1bc586a4d56ef9f.jpg → 200 (1ms, 38814B)
[2026-06-07T02:21:39.233Z] GET https://images.taboola.com/taboola/image/fetch/c_crop%2Cf_jpg%2Cq_auto%2Ce_sharpen%2Car_1.7778%2Cw_1400%2Cx_0%2Cy_0/c_fill%2Cw_460%2Ch_256/https%3A//cdn.taboola.com/libtrc/static/thumbnails/299780529fdca8a3c6cc58b771adf79f.jpg → 200 (12ms, 11788B)
